,Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Location,Depth,Replicate,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
276,1014,2014,11,25.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1018,2014,11,25.0,43.507528,16.389361,HR,Marjan,1_3,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1022,2015,6,9.0,37.04639,11.08444,TN,Mteris,11_20,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
279,1026,2015,6,10.0,37.04639,11.08444,TN,Mteris,21_30,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
280,1030,2015,6,9.0,37.04222,11.07806,TN,Ras Drak,21_30,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
281,1034,2015,7,12.0,35.9887,14.327666,MT,Cirkewa,1_3,1,2.0,1.0,0.0,0.0,8.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
282,1038,2015,7,12.0,35.9887,14.327666,MT,Cirkewa,11_20,1,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
283,1042,2015,7,12.0,35.9887,14.327666,MT,Cirkewa,21_30,1,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
284,1046,2015,7,12.0,35.9887,14.327666,MT,Cirkewa,5_10,1,5.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1050,2015,7,11.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
286,1054,2015,7,11.0,36.0531,14.188566,MT,Dwejra,11_20,1,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
287,1058,2015,7,11.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
288,1062,2015,7,11.0,36.0531,14.188566,MT,Dwejra,5_10,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
289,1066,2015,7,13.0,35.923983,14.3366,MT,Gnejna,1_3,1,6.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
290,1070,2015,7,13.0,35.923983,14.3366,MT,Gnejna,11_20,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
291,1074,2015,7,13.0,35.923983,14.3366,MT,Gnejna,21_30,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1078,2015,7,13.0,35.923983,14.3366,MT,Gnejna,5_10,1,4.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1082,2015,8,17.0,42.347393,3.212492,ES,Cala Cativa,1_3,1,28.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1086,2015,8,13.0,42.344682,3.202059,ES,Les Clisques,1_3,1,20.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1090,2015,8,12.0,42.350778,3.18471,ES,Sarnella,1_3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,1094,2015,8,12.0,42.345486,3.20917,ES,Tamariua,1_3,1,12.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
297,1102,2015,8,,35.87511,12.864366,IT,Mannarazza,1_3,1,0.0,1.0,0.0,0.0,11.0,0.0,0.0,32.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
298,1106,2015,8,,35.862072,12.8529,IT,Pozzolana,1_3,1,1.0,1.0,0.0,0.0,19.0,0.0,0.0,45.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0
299,1109,2015,8,10.0,35.9887,14.327666,MT,Cirkewa,1_3,1,3.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
300,1113,2015,8,10.0,35.9887,14.327666,MT,Cirkewa,11_20,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1117,2015,8,9.0,35.9887,14.327666,MT,Cirkewa,21_30,1,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1121,2015,8,10.0,35.9887,14.327666,MT,Cirkewa,5_10,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
303,1125,2015,8,9.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
304,1129,2015,8,9.0,36.0531,14.188566,MT,Dwejra,11_20,1,4.0,0.0,0.0,1.0,2.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
305,1133,2015,8,9.0,36.0531,14.188566,MT,Dwejra,21_30,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
306,1137,2015,8,9.0,36.0531,14.188566,MT,Dwejra,5_10,1,3.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
307,1141,2015,8,9.0,35.923983,14.3366,MT,Gnejna,1_3,1,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
308,1145,2015,8,9.0,35.923983,14.3366,MT,Gnejna,11_20,1,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
309,1149,2015,8,9.0,35.923983,14.3366,MT,Gnejna,21_30,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,1153,2015,8,9.0,35.923983,14.3366,MT,Gnejna,5_10,1,3.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
311,1157,2015,9,9.0,38.166483,-0.487267,ES,Cantera,1_3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
312,1161,2015,9,9.0,38.166133,-0.475566,ES,Puerto,1_3,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
313,1165,2015,9,25.0,38.166133,-0.475566,ES,Puerto,5_10,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1169,2015,9,22.0,38.163883,-0.4653,ES,Punta Falcó,1_3,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
315,1173,2015,9,25.0,38.163883,-0.4653,ES,Punta Falcó,5_10,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
316,1177,2015,9,23.0,41.6894,9.392622,FR,La Vardiola,1_3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
317,1185,2015,9,,35.862072,12.8529,IT,Pozzolana,1_3,0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
318,1190,2015,9,5.0,35.9887,14.327666,MT,Cirkewa,11_20,1,4.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
319,1194,2015,9,5.0,35.9887,14.327666,MT,Cirkewa,21_30,1,4.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1198,2015,9,5.0,35.9887,14.327666,MT,Cirkewa,5_10,1,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
321,1202,2015,9,6.0,36.0531,14.188566,MT,Dwejra,1_3,1,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
322,1206,2015,9,6.0,36.0531,14.188566,MT,Dwejra,11_20,1,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
323,1210,2015,9,6.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
324,1214,2015,9,6.0,36.0531,14.188566,MT,Dwejra,5_10,1,2.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
325,1218,2015,9,19.0,35.923983,14.3366,MT,Gnejna,1_3,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
326,1222,2015,9,19.0,35.923983,14.3366,MT,Gnejna,11_20,1,5.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
327,1226,2015,9,19.0,35.923983,14.3366,MT,Gnejna,21_30,1,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
328,1230,2015,9,19.0,35.923983,14.3366,MT,Gnejna,5_10,1,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
329,1234,2015,10,26.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
330,1235,2015,10,6.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
331,1237,2015,10,6.0,43.482667,16.321056,HR,Ciovo Jug,1_3,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
332,1239,2015,10,6.0,43.482667,16.321056,HR,Ciovo Jug,1_3,3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1241,2015,10,6.0,43.482667,16.321056,HR,Ciovo Jug,1_3,4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
334,1242,2015,10,26.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
335,1243,2015,10,6.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
336,1245,2015,10,6.0,43.489667,16.385611,HR,Ciovo Punta,1_3,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1247,2015,10,6.0,43.489667,16.385611,HR,Ciovo Punta,1_3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
338,1249,2015,10,6.0,43.489667,16.385611,HR,Ciovo Punta,1_3,4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1250,2015,10,26.0,43.507528,16.389361,HR,Marjan,1_3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1251,2015,10,6.0,43.507528,16.389361,HR,Marjan,1_3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1253,2015,10,6.0,43.507528,16.389361,HR,Marjan,1_3,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1255,2015,10,6.0,43.507528,16.389361,HR,Marjan,1_3,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1257,2015,10,6.0,43.507528,16.389361,HR,Marjan,1_3,4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
344,1258,2015,11,10.0,37.678754,24.122463,GR,Makronissi A,1_3,1,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
345,1262,2015,11,10.0,37.678754,24.122463,GR,Makronissi A,11_20,1,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
346,1266,2015,11,10.0,37.678754,24.122463,GR,Makronissi A,21_30,1,15.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
347,1270,2015,11,10.0,37.678754,24.122463,GR,Makronissi A,5_10,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
348,1274,2015,11,11.0,37.681653,24.126605,GR,Makronissi B,1_3,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
349,1278,2015,11,11.0,37.681653,24.126605,GR,Makronissi B,11_20,1,14.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
350,1282,2015,11,11.0,37.681653,24.126605,GR,Makronissi B,21_30,1,20.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
351,1286,2015,11,11.0,37.681653,24.126605,GR,Makronissi B,5_10,1,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
352,1290,2015,11,11.0,37.69221,24.128299,GR,Makronissi C,1_3,1,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
353,1294,2015,11,11.0,37.69221,24.128299,GR,Makronissi C,11_20,1,15.0,0.0,0.0,5.0,0.0,1.0,0.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
354,1298,2015,11,11.0,37.69221,24.128299,GR,Makronissi C,21_30,1,12.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
355,1302,2015,11,11.0,37.69221,24.128299,GR,Makronissi C,5_10,1,12.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
356,1306,2015,11,2.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1310,2015,11,2.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
358,1314,2015,11,2.0,43.507528,16.389361,HR,Marjan,1_3,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1318,2016,7,1.0,35.9887,14.327666,MT,Cirkewa,1_3,1,3.0,0.0,0.0,0.0,10.0,0.0,0.0,56.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
360,1322,2016,7,1.0,35.9887,14.327666,MT,Cirkewa,11_20,1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
361,1326,2016,7,1.0,35.9887,14.327666,MT,Cirkewa,21_30,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
362,1330,2016,7,1.0,35.9887,14.327666,MT,Cirkewa,5_10,1,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
363,1334,2016,7,2.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
364,1338,2016,7,2.0,36.0531,14.188566,MT,Dwejra,11_20,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1342,2016,7,2.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
366,1346,2016,7,2.0,36.0531,14.188566,MT,Dwejra,5_10,1,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
367,1350,2016,7,10.0,35.923983,14.3366,MT,Gnejna,1_3,1,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
368,1354,2016,7,10.0,35.923983,14.3366,MT,Gnejna,11_20,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
369,1358,2016,7,10.0,35.923983,14.3366,MT,Gnejna,21_30,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1362,2016,7,10.0,35.923983,14.3366,MT,Gnejna,5_10,1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1366,2016,7,30.0,37.13611,10.81556,TN,Ain Kabbar,21_30,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1370,2016,7,30.0,37.14444,10.79972,TN,Capo Grosso,11_20,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1374,2016,7,31.0,37.11889,10.78694,TN,La Cathédrale,11_20,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1378,2016,8,16.0,42.347393,3.212492,ES,Cala Cativa,1_3,1,28.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,1382,2016,8,18.0,42.408025,3.159627,ES,Colera,1_3,1,26.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1386,2016,8,14.0,42.344682,3.202059,ES,Les Clisques,1_3,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1390,2016,8,13.0,42.350778,3.18471,ES,Sarnella,1_3,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,1391,2016,8,19.0,42.350778,3.18471,ES,Sarnella,1_3,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,1393,2016,8,19.0,42.350778,3.18471,ES,Sarnella,1_3,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1395,2016,8,19.0,42.350778,3.18471,ES,Sarnella,1_3,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1397,2016,8,19.0,42.350778,3.18471,ES,Sarnella,1_3,4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1398,2016,8,15.0,42.345486,3.20917,ES,Tamariua,1_3,1,27.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,1402,2016,8,,35.86413,12.882499,IT,Faraglioni di Linosa,1_3,1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,29.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0
384,1406,2016,8,,35.87511,12.864366,IT,Mannarazza,1_3,1,1.0,1.0,0.0,0.0,10.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
385,1410,2016,8,,35.862072,12.8529,IT,Pozzolana,1_3,1,2.0,0.0,0.0,0.0,15.0,0.0,0.0,44.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0
386,1414,2016,8,1.0,35.9887,14.327666,MT,Cirkewa,1_3,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
387,1418,2016,8,1.0,35.9887,14.327666,MT,Cirkewa,11_20,1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1422,2016,8,1.0,35.9887,14.327666,MT,Cirkewa,21_30,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389,1426,2016,8,1.0,35.9887,14.327666,MT,Cirkewa,5_10,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
390,1430,2016,8,13.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
391,1434,2016,8,13.0,36.0531,14.188566,MT,Dwejra,11_20,1,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
392,1438,2016,8,13.0,36.0531,14.188566,MT,Dwejra,21_30,1,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1442,2016,8,13.0,36.0531,14.188566,MT,Dwejra,5_10,1,3.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
394,1446,2016,8,14.0,35.923983,14.3366,MT,Gnejna,1_3,1,4.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
395,1450,2016,8,14.0,35.923983,14.3366,MT,Gnejna,11_20,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1454,2016,8,14.0,35.923983,14.3366,MT,Gnejna,21_30,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
397,1458,2016,8,14.0,35.923983,14.3366,MT,Gnejna,5_10,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
398,1462,2016,8,28.0,37.554049,8.952,TN,Gallo,21_30,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1466,2016,8,25.0,37.49528,8.883056,TN,La Fauchelle,21_30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1470,2016,9,23.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1471,2016,9,26.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
402,1473,2016,9,26.0,43.482667,16.321056,HR,Ciovo Jug,1_3,2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1475,2016,9,26.0,43.482667,16.321056,HR,Ciovo Jug,1_3,3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1477,2016,9,26.0,43.482667,16.321056,HR,Ciovo Jug,1_3,4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1478,2016,9,23.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
406,1479,2016,9,26.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1481,2016,9,26.0,43.489667,16.385611,HR,Ciovo Punta,1_3,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
408,1483,2016,9,26.0,43.489667,16.385611,HR,Ciovo Punta,1_3,3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
409,1485,2016,9,26.0,43.489667,16.385611,HR,Ciovo Punta,1_3,4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
410,1486,2016,9,23.0,43.507528,16.389361,HR,Marjan,1_3,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
411,1487,2016,9,26.0,43.507528,16.389361,HR,Marjan,1_3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
412,1489,2016,9,26.0,43.507528,16.389361,HR,Marjan,1_3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
413,1491,2016,9,26.0,43.507528,16.389361,HR,Marjan,1_3,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
